p-value	q-value	pathway	source	external_id	members_input_overlap	members_input_overlap_geneids	size	effective_size
2.34120963776e-10	2.1330727506e-08	T-Cell antigen Receptor (TCR) Signaling Pathway	Wikipathways	WP69	FYB; ICOS; ITK; GATA3; CD8A; CD3D; CD3E; CD3G	29851; 925; 915; 917; 916; 2625; 2533; 3702	92	92
3.30708953581e-10	2.1330727506e-08	Hematopoietic cell lineage - Homo sapiens (human)	KEGG	path:hsa04640	IL7R; ITGA6; CD7; CD2; CD8A; CD3D; CD3E; CD3G	3655; 914; 915; 916; 917; 924; 925; 3575	97	96
1.1574254318e-09	4.02399223505e-08	TCR signaling	Reactome	R-HSA-202403	FYB; ITK; TRAC; TRAT1; CD3D; CD3E; CD3G	917; 50852; 916; 915; 3702; 2533; 28755	69	69
1.24774953025e-09	4.02399223505e-08	Generation of second messenger molecules	Reactome	R-HSA-202433	FYB; ITK; TRAC; CD3D; CD3E; CD3G	28755; 917; 916; 915; 2533; 3702	38	38
1.8815906836e-09	4.85450396369e-08	TCR	NetPath	Pathway_TCR	FYB; ICOS; ITK; TRAT1; CD7; CD2; CD8A; CD3D; CD3E; CD3G	917; 914; 916; 3702; 50852; 925; 915; 924; 29851; 2533	247	246
2.7869764302e-09	5.99199932494e-08	the co-stimulatory signal during t-cell activation	BioCarta	ctla4pathway	ITK; ICOS; CD3D; CD3E; CD3G	916; 917; 29851; 915; 3702	21	20
2.57763374125e-08	4.75021075172e-07	Th17 cell differentiation - Homo sapiens (human)	KEGG	path:hsa04659	IL2RB; RORA; CD3E; IL6ST; CD3D; GATA3; CD3G	2625; 915; 916; 917; 6095; 3560; 3572	107	107
3.20248207091e-08	5.16400233935e-07	IL12-mediated signaling events	PID	il12_2pathway	IL2RB; GZMA; CD8A; CD3D; CD3E; CD3G	917; 925; 916; 3001; 915; 3560	64	64
6.54481864142e-08	9.38090671937e-07	Primary immunodeficiency - Homo sapiens (human)	KEGG	path:hsa05340	CD8A; IL7R; ICOS; CD3D; CD3E	915; 916; 29851; 925; 3575	37	36
1.13244071334e-07	1.46084852021e-06	CD4 T cell receptor signaling-ERK cascade	INOH	None	ITK; CD3D; CD3E; TRAC; CD3G	28755; 917; 916; 915; 3702	40	40
