p-value	q-value	pathway	source	external_id	members_input_overlap	members_input_overlap_geneids	size	effective_size
2.92417210929e-20	6.84256273573e-18	Neutrophil degranulation	Reactome	R-HSA-6798695	CD36; HBB; LYZ; S100A12; SERPINA1; LILRB2; RAB31; TYROBP; COTL1; S100A9; S100A8; MNDA; CST3; FTH1; FCN1; FPR1; CD68; CTSS; FTL; CFD; CD14; CFP	929; 948; 2357; 6283; 3043; 1471; 4069; 10288; 5199; 6279; 7305; 968; 6280; 2219; 1520; 23406; 2512; 2495; 4332; 5265; 1675; 11031	497	492
7.89039685557e-17	9.23176432101e-15	Innate Immune System	Reactome	R-HSA-168249	NFKBIA; CD36; HBB; LYZ; IL1B; S100A12; SERPINA1; LILRB2; RAB31; CLEC7A; TYROBP; COTL1; S100A9; S100A8; MNDA; CST3; FTH1; DUSP1; FCN1; FOS; FPR1; CD68; CTSS; FTL; CFD; CD14; CFP	929; 64581; 4792; 2357; 1843; 3043; 948; 4069; 10288; 6283; 5199; 2353; 7305; 6279; 1471; 968; 6280; 2219; 1520; 23406; 2512; 2495; 3553; 4332; 5265; 1675; 11031	1309	1297
1.78666349142e-13	1.39359752331e-11	Immune System	Reactome	R-HSA-168256	NFKBIA; CD36; HBB; COTL1; IL1B; S100A12; SERPINA1; LILRB2; RAB31; CLEC7A; TYROBP; LYZ; S100A9; S100A8; MNDA; CST3; FTH1; DUSP1; FCN1; FOS; FPR1; CD68; TNF; CTSS; FTL; CFD; CD14; CFP	929; 2357; 1843; 1471; 4069; 6279; 2495; 968; 7124; 948; 4792; 3043; 6280; 1520; 2512; 1675; 5265; 11031; 6283; 5199; 2353; 2219; 23406; 64581; 4332; 10288; 3553; 7305	1950	1936
5.12745502821e-09	2.9995611915e-07	Binding and Uptake of Ligands by Scavenger Receptors	Reactome	R-HSA-2173782	FTH1; CD36; HBB; HBA1; HBA2; FTL	3043; 2495; 3039; 948; 3040; 2512	42	42
1.34301356503e-08	6.28530348435e-07	Malaria - Homo sapiens (human)	KEGG	path:hsa05144	CD36; HBB; TNF; HBA1; IL1B; HBA2	948; 7124; 3039; 3040; 3553; 3043	49	49
4.26054507747e-08	1.66161258021e-06	Toll-Like Receptors Cascades	Reactome	R-HSA-168898	S100A12; FOS; NFKBIA; CD36; CD14; S100A9; S100A8; CTSS	929; 6279; 948; 2353; 4792; 6280; 1520; 6283	155	155
5.95639132189e-08	1.9911365276e-06	Toll-like receptor signaling pathway - Homo sapiens (human)	KEGG	path:hsa04620	CCL3; FOS; NFKBIA; CD14; TNF; IL1B; CCL3L3	4792; 6348; 2353; 3553; 414062; 929; 7124	106	106
9.21590134817e-08	2.69565114434e-06	African trypanosomiasis - Homo sapiens (human)	KEGG	path:hsa05143	HBA1; IL1B; TNF; HBA2; HBB	7124; 3039; 3040; 3553; 3043	35	34
2.0413823829e-07	5.30759419555e-06	Regulation of TLR by endogenous ligand	Reactome	R-HSA-5686938	CD14; S100A9; S100A8; CD36	948; 929; 6279; 6280	16	16
1.13196027756e-06	2.64878704949e-05	Toll-like Receptor Signaling Pathway	Wikipathways	WP75	CCL3; FOS; NFKBIA; CD14; TNF; IL1B	3553; 7124; 929; 2353; 6348; 4792	102	102
