p-value	q-value	pathway	source	external_id	members_input_overlap	members_input_overlap_geneids	size	effective_size
4.62490007595e-16	4.9023940805e-14	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	Reactome	R-HSA-198933	KLRB1; KLRD1; TRAC; CD3D; B2M; CD247; TRBC1; IGLC2; IGLC3; IGKC; CD3G; KLRG1; CD3E; KLRF1	28755; 567; 51348; 3539; 3824; 916; 917; 3820; 10219; 3514; 3538; 28639; 919; 915	211	208
4.09011802502e-13	2.16776255326e-11	Translocation of ZAP-70 to Immunological synapse	Reactome	R-HSA-202430	TRBC1; TRAC; LCK; CD247; CD3D; CD3E; CD3G	28755; 3932; 917; 28639; 916; 915; 919	24	24
1.04269638892e-12	3.67628706755e-11	Phosphorylation of CD3 and TCR zeta chains	Reactome	R-HSA-202427	TRBC1; TRAC; LCK; CD247; CD3D; CD3E; CD3G	28755; 3932; 917; 28639; 916; 915; 919	27	27
1.3872781387e-12	3.67628706755e-11	PD-1 signaling	Reactome	R-HSA-389948	TRBC1; TRAC; LCK; CD247; CD3D; CD3E; CD3G	28755; 3932; 917; 28639; 916; 915; 919	28	28
1.18128351483e-11	2.50432105143e-10	IL12-mediated signaling events	PID	il12_2pathway	GZMA; GZMB; LCK; B2M; CD247; CD3D; CD3E; CD3G	3932; 917; 3002; 916; 3001; 915; 919; 567	64	64
1.44721434982e-11	2.55674535135e-10	Generation of second messenger molecules	Reactome	R-HSA-202433	TRBC1; TRAC; LCK; CD247; CD3D; CD3E; CD3G	28755; 3932; 917; 28639; 916; 915; 919	38	38
2.12875972815e-11	3.22355044549e-10	CD4 T cell receptor signaling-ERK cascade	INOH	None	TRBC1; TRAC; LCK; CD247; CD3D; CD3E; CD3G	28755; 3932; 917; 28639; 916; 915; 919	40	40
2.96134416751e-11	3.92378102195e-10	Adaptive Immune System	Reactome	R-HSA-1280218	KLRB1; KLRD1; TRAC; KLRG1; CD3E; CD79A; B2M; CD247; IGHD; TRBC1; IGLC2; IGLC3; IGKC; KLRF1; CD3D; LCK; CD3G	917; 3495; 3514; 919; 3824; 3932; 3538; 915; 28755; 916; 3820; 51348; 973; 567; 3539; 10219; 28639	807	802
8.26376996906e-11	9.73288463023e-10	Downstream TCR signaling	Reactome	R-HSA-202424	TRBC1; TRAC; LCK; CD247; CD3D; CD3E; CD3G	3932; 917; 28639; 916; 915; 919; 28755	48	48
1.71152709991e-10	1.81421872591e-09	CD4 T cell receptor signaling-JNK cascade	INOH	None	TRBC1; TRAC; LCK; CD247; CD3D; CD3E; CD3G	28755; 917; 28639; 916; 915; 919; 3932	53	53
2.3354089007e-10	2.07495704208e-09	Immune System	Reactome	R-HSA-168256	IL7R; KLRB1; KLRD1; EEF1A1; B2M; CD247; IGLC2; IGLC3; IGKC; CD79A; TRBC1; KLRF1; GNLY; LTB; IL32; KLRG1; TRAC; GZMM; LCK; IGHD; CD3D; CD3E; CD3G	3514; 3820; 4050; 10578; 51348; 3539; 3575; 28755; 3538; 3004; 915; 973; 917; 10219; 3824; 3932; 916; 1915; 28639; 9235; 3495; 919; 567	1950	1936
2.34900797217e-10	2.07495704208e-09	lck and fyn tyrosine kinases in initiation of tcr activation	BioCarta	tcrapathway	CD247; LCK; CD3D; CD3E; CD3G	916; 917; 915; 3932; 919	13	13
2.55853402467e-10	2.08618928166e-09	TCR signaling in na&#xef;ve CD8+ T cells	PID	cd8tcrpathway	CD3E; B2M; CD247; PRF1; CD3D; LCK; CD3G	3932; 916; 915; 917; 919; 5551; 567	56	56
1.04224553229e-09	7.89128760161e-09	Downstream signaling in na&#xef;ve CD8+ T cells	PID	cd8tcrdownstreampathway	GZMB; B2M; CD247; PRF1; CD3D; CD3E; CD3G	917; 3002; 916; 915; 919; 5551; 567	68	68
1.1574254318e-09	8.17913971806e-09	TCR signaling	Reactome	R-HSA-202403	TRBC1; TRAC; LCK; CD247; CD3D; CD3E; CD3G	3932; 917; 28639; 916; 915; 919; 28755	69	69
1.90990278616e-09	1.26531059583e-08	Costimulation by the CD28 family	Reactome	R-HSA-388841	TRBC1; TRAC; LCK; CD247; CD3D; CD3E; CD3G	28755; 3932; 917; 919; 28639; 916; 915	75	74
2.7869764302e-09	1.73776177413e-08	the co-stimulatory signal during t-cell activation	BioCarta	ctla4pathway	CD247; LCK; CD3D; CD3E; CD3G	916; 917; 915; 3932; 919	21	20
1.12091344128e-08	6.60093470976e-08	CD4 T cell receptor signaling-NFkB cascade	INOH	None	TRBC1; TRAC; CD3E; CD247; CD3D; LCK; CD3G	28755; 917; 916; 3932; 28639; 919; 915	95	95
