p-value	q-value	pathway	source	external_id	members_input_overlap	members_input_overlap_geneids	size	effective_size
9.96865218351e-18	1.46539187098e-15	Immune System	Reactome	R-HSA-168256	CD74; IGHG4; IGHG1; IGHG3; PLCG2; IGLC2; IGLC3; IGKC; CD79A; HLA-DRA; RAB31; LYZ; CD86; HLA-DQB1; HLA-DQB2; MNDA; CST3; LY86; HLA-DOA; HLA-DPB1; HLA-DRB1; IFI30; AIM2; CYBB; TNFRSF13B; SYK; MEF2C; HLA-DQA2; HLA-DPA1; HLA-DQA1; BTK	3514; 1471; 4069; 10437; 3119; 3539; 5336; 3118; 3111; 3538; 9447; 3122; 973; 6850; 3120; 3113; 3115; 3500; 11031; 695; 972; 3123; 23495; 942; 3503; 3502; 4332; 4208; 3117; 9450; 1536	1950	1936
2.92609905671e-17	2.15068280668e-15	MHC class II antigen presentation	Reactome	R-HSA-2132295	CD74; HLA-DPB1; HLA-DRA; HLA-DRB1; IFI30; HLA-DQB1; HLA-DOA; HLA-DQB2; HLA-DPA1; HLA-DQA1; HLA-DQA2	3118; 3115; 10437; 3113; 3123; 3117; 3111; 3120; 3122; 3119; 972	60	60
1.84761136316e-16	9.0532956795e-15	Intestinal immune network for IgA production - Homo sapiens (human)	KEGG	path:hsa04672	HLA-DPB1; HLA-DRA; HLA-DRB1; CD86; HLA-DQB1; HLA-DOA; HLA-DPA1; TNFRSF13B; HLA-DQA1; HLA-DQA2	3117; 3118; 3111; 3113; 3115; 942; 3119; 3122; 3123; 23495	49	47
6.86485282603e-16	2.52283341357e-14	CD4 T cell receptor signaling-JNK cascade	INOH	None	HLA-DPB1; HLA-DRA; HLA-DRB1; CD86; PLCG2; HLA-DQB1; HLA-DQB2; HLA-DPA1; HLA-DQA1; HLA-DQA2	942; 3117; 5336; 3118; 3113; 3123; 3120; 3122; 3115; 3119	53	53
1.78740503987e-15	5.25497081722e-14	Allograft rejection - Homo sapiens (human)	KEGG	path:hsa05330	HLA-DPB1; HLA-DRA; HLA-DRB1; CD86; HLA-DQB1; HLA-DOA; HLA-DPA1; HLA-DQA1; HLA-DQA2	3117; 3118; 3119; 3111; 3113; 3115; 942; 3122; 3123	38	37
3.90189388018e-15	8.73476841505e-14	CD4 T cell receptor signaling-ERK cascade	INOH	None	HLA-DPB1; HLA-DRA; HLA-DRB1; PLCG2; HLA-DQB1; HLA-DQB2; HLA-DPA1; HLA-DQA1; HLA-DQA2	3118; 3117; 5336; 3122; 3113; 3120; 3115; 3119; 3123	40	40
4.15941353097e-15	8.73476841505e-14	Translocation of ZAP-70 to Immunological synapse	Reactome	R-HSA-202430	HLA-DPB1; HLA-DRA; HLA-DRB1; HLA-DQB1; HLA-DQB2; HLA-DPA1; HLA-DQA1; HLA-DQA2	3118; 3117; 3122; 3113; 3120; 3115; 3119; 3123	24	24
4.98789892942e-15	9.1652642828e-14	Graft-versus-host disease - Homo sapiens (human)	KEGG	path:hsa05332	HLA-DPB1; HLA-DRA; HLA-DRB1; CD86; HLA-DQB1; HLA-DOA; HLA-DPA1; HLA-DQA1; HLA-DQA2	3117; 3118; 3111; 3113; 3115; 942; 3119; 3122; 3123	41	41
7.99206512969e-15	1.30537063785e-13	Type I diabetes mellitus - Homo sapiens (human)	KEGG	path:hsa04940	HLA-DPB1; HLA-DRA; HLA-DRB1; CD86; HLA-DQB1; HLA-DOA; HLA-DPA1; HLA-DQA1; HLA-DQA2	942; 3118; 3113; 3115; 3117; 3119; 3122; 3123; 3111	43	43
1.2468282272e-14	1.83283749399e-13	Phosphorylation of CD3 and TCR zeta chains	Reactome	R-HSA-202427	HLA-DPB1; HLA-DRA; HLA-DRB1; HLA-DQB1; HLA-DQB2; HLA-DPA1; HLA-DQA1; HLA-DQA2	3118; 3117; 3122; 3113; 3120; 3115; 3119; 3123	27	27
1.74150765433e-14	2.32728750169e-13	PD-1 signaling	Reactome	R-HSA-389948	HLA-DPB1; HLA-DRA; HLA-DRB1; HLA-DQB1; HLA-DQB2; HLA-DPA1; HLA-DQA1; HLA-DQA2	3118; 3117; 3122; 3115; 3113; 3120; 3119; 3123	28	28
3.26425433992e-14	3.9987115664e-13	Asthma - Homo sapiens (human)	KEGG	path:hsa05310	HLA-DPB1; HLA-DRA; HLA-DRB1; HLA-DQB1; HLA-DOA; HLA-DPA1; HLA-DQA1; HLA-DQA2	3111; 3113; 3115; 3117; 3118; 3119; 3122; 3123	31	30
3.66013156346e-14	4.13876415253e-13	Antigen processing and presentation - Homo sapiens (human)	KEGG	path:hsa04612	CD74; HLA-DPB1; HLA-DRA; HLA-DRB1; IFI30; HLA-DQB1; HLA-DOA; HLA-DPA1; HLA-DQA1; HLA-DQA2	10437; 3111; 3113; 3117; 3119; 3122; 3123; 972; 3118; 3115	77	77
5.10799481664e-14	5.36339455747e-13	Autoimmune thyroid disease - Homo sapiens (human)	KEGG	path:hsa05320	HLA-DPB1; HLA-DRA; HLA-DRB1; CD86; HLA-DQB1; HLA-DOA; HLA-DPA1; HLA-DQA1; HLA-DQA2	942; 3111; 3113; 3115; 3117; 3118; 3119; 3122; 3123	53	52
6.56644720156e-14	6.43511825753e-13	Adaptive Immune System	Reactome	R-HSA-1280218	CD74; HLA-DPB1; HLA-DRA; BTK; IGLC3; SYK; HLA-DRB1; IFI30; CD86; CYBB; PLCG2; HLA-DQB1; HLA-DOA; IGLC2; HLA-DQB2; HLA-DPA1; IGKC; HLA-DQA1; HLA-DQA2; CD79A	5336; 3514; 3118; 3111; 972; 3123; 3538; 10437; 1536; 3117; 3119; 973; 6850; 3120; 3122; 942; 3539; 3113; 3115; 695	807	802
1.45834787419e-13	1.33985710941e-12	Viral myocarditis - Homo sapiens (human)	KEGG	path:hsa05416	HLA-DPB1; HLA-DRA; HLA-DRB1; CD86; HLA-DQB1; HLA-DOA; HLA-DPA1; HLA-DQA1; HLA-DQA2	3115; 3117; 942; 3111; 3113; 3118; 3119; 3122; 3123	59	58
2.67716116178e-13	2.3149570046e-12	Generation of second messenger molecules	Reactome	R-HSA-202433	HLA-DPB1; HLA-DRA; HLA-DRB1; HLA-DQB1; HLA-DQB2; HLA-DPA1; HLA-DQA1; HLA-DQA2	3118; 3117; 3122; 3115; 3113; 3120; 3119; 3123	38	38
3.23827320781e-13	2.64458978638e-12	CD4 T cell receptor signaling-NFkB cascade	INOH	None	HLA-DPB1; HLA-DRA; HLA-DRB1; CD86; PLCG2; HLA-DQB1; HLA-DQB2; HLA-DPA1; HLA-DQA1; HLA-DQA2	3118; 5336; 3117; 3120; 3122; 942; 3113; 3123; 3119; 3115	95	95
1.45924426738e-12	1.12899424897e-11	Costimulation by the CD28 family	Reactome	R-HSA-388841	HLA-DPB1; HLA-DRA; HLA-DRB1; CD86; HLA-DQB1; HLA-DQB2; HLA-DPA1; HLA-DQA1; HLA-DQA2	942; 3118; 3113; 3123; 3115; 3122; 3119; 3117; 3120	75	74
2.01826675116e-12	1.48342606211e-11	Downstream TCR signaling	Reactome	R-HSA-202424	HLA-DPB1; HLA-DRA; HLA-DRB1; HLA-DQB1; HLA-DQB2; HLA-DPA1; HLA-DQA1; HLA-DQA2	3118; 3115; 3113; 3122; 3119; 3123; 3117; 3120	48	48
3.02003152241e-12	2.11402206568e-11	Allograft Rejection	Wikipathways	WP2328	HLA-DPB1; HLA-DRA; HLA-DRB1; CD86; HLA-DQB1; HLA-DOA; HLA-DPA1; HLA-DQA1; HLA-DQA2	942; 3113; 3119; 3122; 3118; 3117; 3115; 3123; 3111	80	80
6.40701901068e-12	4.28105361168e-11	Staphylococcus aureus infection - Homo sapiens (human)	KEGG	path:hsa05150	HLA-DPB1; HLA-DRA; HLA-DRB1; HLA-DQB1; HLA-DOA; HLA-DPA1; HLA-DQA1; HLA-DQA2	3113; 3115; 3117; 3118; 3119; 3122; 3123; 3111	56	55
6.75089083356e-12	4.31469979362e-11	CD4 T cell receptor signaling	INOH	None	HLA-DPB1; HLA-DRA; HLA-DRB1; CD86; PLCG2; HLA-DQB1; HLA-DQB2; HLA-DPA1; HLA-DQA1; HLA-DQA2	3118; 5336; 3117; 3120; 3122; 942; 3113; 3119; 3123; 3115	128	128
8.1090221211e-12	4.96677604917e-11	Rheumatoid arthritis - Homo sapiens (human)	KEGG	path:hsa05323	HLA-DPB1; HLA-DRA; HLA-DRB1; CD86; HLA-DQB1; HLA-DOA; HLA-DPA1; HLA-DQA1; HLA-DQA2	3111; 3113; 3115; 3117; 3118; 3119; 3122; 3123; 942	90	89
