p-value	q-value	pathway	source	external_id	members_input_overlap	members_input_overlap_geneids	size	effective_size
1.24774953025e-09	1.45986695039e-07	Generation of second messenger molecules	Reactome	R-HSA-202433	FYB; TRBC1; TRAC; CD3D; CD3E; CD3G	28755; 917; 28639; 916; 915; 2533	38	38
7.57422899681e-09	4.43092396314e-07	Translocation of ZAP-70 to Immunological synapse	Reactome	R-HSA-202430	CD3E; CD3D; TRBC1; TRAC; CD3G	28755; 917; 28639; 916; 915	24	24
1.42924885387e-08	5.07830366678e-07	Phosphorylation of CD3 and TCR zeta chains	Reactome	R-HSA-202427	CD3E; CD3D; TRBC1; TRAC; CD3G	28755; 917; 28639; 916; 915	27	27
1.73617219377e-08	5.07830366678e-07	PD-1 signaling	Reactome	R-HSA-389948	CD3E; CD3D; TRBC1; TRAC; CD3G	28755; 917; 28639; 916; 915	28	28
5.06513594834e-08	1.18524181191e-06	TCR signaling	Reactome	R-HSA-202403	FYB; TRBC1; TRAC; CD3D; CD3E; CD3G	917; 28639; 916; 915; 2533; 28755	69	69
1.13244071334e-07	2.20825939102e-06	CD4 T cell receptor signaling-ERK cascade	INOH	None	CD3E; CD3D; TRBC1; TRAC; CD3G	28755; 917; 28639; 916; 915	40	40
2.89602712339e-07	4.80175818161e-06	Downstream TCR signaling	Reactome	R-HSA-202424	CD3E; CD3D; TRBC1; TRAC; CD3G	917; 28639; 916; 915; 28755	48	48
3.56790141459e-07	4.80175818161e-06	Translation Factors	Wikipathways	WP107	EEF1A1; EIF3D; EIF3E; EIF3F; EIF4B	3646; 1915; 8664; 8665; 1975	50	50
3.6936601397e-07	4.80175818161e-06	Hematopoietic cell lineage - Homo sapiens (human)	KEGG	path:hsa04640	IL7R; CD2; CD8B; CD3D; CD3E; CD3G	914; 915; 916; 917; 926; 3575	97	96
4.80097309291e-07	5.61713851871e-06	CD4 T cell receptor signaling-JNK cascade	INOH	None	CD3E; CD3D; TRBC1; TRAC; CD3G	28755; 917; 28639; 916; 915	53	53
5.37565593763e-07	5.71774313366e-06	TCR	NetPath	Pathway_TCR	FYB; CD3E; ARHGDIB; CD2; CD3D; LDHA; LDHB; CD3G	917; 397; 914; 3945; 916; 3939; 915; 2533	247	246
1.68792895654e-06	1.64573073263e-05	Downstream signaling in na&#xef;ve CD8+ T cells	PID	cd8tcrdownstreampathway	CD8B; CD3D; CD3E; JUNB; CD3G	926; 917; 916; 915; 3726	68	68
2.39893089825e-06	2.15160251525e-05	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	Reactome	R-HSA-198933	TRBC1; TRAC; ICAM3; CD8B; CD3D; CD3E; CD3G	28755; 916; 917; 926; 28639; 3385; 915	211	208
2.57456711226e-06	2.15160251525e-05	Costimulation by the CD28 family	Reactome	R-HSA-388841	CD3E; CD3D; TRBC1; TRAC; CD3G	28755; 917; 28639; 916; 915	75	74
3.79983506958e-06	2.96387135427e-05	Primary immunodeficiency - Homo sapiens (human)	KEGG	path:hsa05340	IL7R; CD8B; CD3D; CD3E	915; 916; 926; 3575	37	36
