p-value	q-value	pathway	source	external_id	members_input_overlap	members_input_overlap_geneids	size	effective_size
4.17047271734e-10	1.0593000702e-07	Neutrophil degranulation	Reactome	R-HSA-6798695	FCN1; CTSS; TYROBP; CD44; LYZ; CYBB; CD14; CYBA; S100A9; CD36; MNDA; S100A12; FTL; S100A8	929; 948; 6283; 960; 4069; 1535; 6279; 7305; 6280; 2219; 1520; 2512; 1536; 4332	497	492
2.10935630214e-09	2.67888250372e-07	Toll-like receptor signaling pathway - Homo sapiens (human)	KEGG	path:hsa04620	CCL3; CCL4; FOS; NFKBIA; CD14; TNF; IL1B; CCL3L3	4792; 6348; 6351; 2353; 3553; 414062; 929; 7124	106	106
4.26054507747e-08	2.8949407597e-06	Toll-Like Receptors Cascades	Reactome	R-HSA-168898	S100A12; FOS; NFKBIA; CD36; CD14; S100A9; S100A8; CTSS	929; 6279; 948; 2353; 4792; 6280; 1520; 6283	155	155
4.5589618263e-08	2.8949407597e-06	Toll-like Receptor Signaling Pathway	Wikipathways	WP75	CCL3; CCL4; FOS; NFKBIA; CD14; TNF; IL1B	3553; 7124; 929; 6351; 2353; 6348; 4792	102	102
6.90439328672e-08	3.50743178966e-06	Innate Immune System	Reactome	R-HSA-168249	FCN1; CTSS; FOS; TYROBP; CD44; NFKBIA; LYZ; IER3; CYBB; CD14; CYBA; S100A9; CD36; MNDA; IL1B; S100A12; FTL; S100A8	929; 4792; 960; 948; 4069; 6283; 2353; 1535; 7305; 6279; 6280; 2219; 1520; 2512; 3553; 8870; 1536; 4332	1309	1297
2.0413823829e-07	8.64185208762e-06	Regulation of TLR by endogenous ligand	Reactome	R-HSA-5686938	CD14; S100A9; S100A8; CD36	948; 929; 6279; 6280	16	16
2.56231237633e-07	9.29753347983e-06	Osteoclast differentiation - Homo sapiens (human)	KEGG	path:hsa04380	FOS; TYROBP; NFKBIA; CYBB; TNF; IL1B; CYBA	1536; 7305; 4792; 2353; 3553; 7124; 1535	132	131
4.11450581974e-07	1.30635559777e-05	Salmonella infection - Homo sapiens (human)	KEGG	path:hsa05132	CCL3; CCL4; FOS; CD14; IL1B; CCL3L3	414062; 6348; 6351; 2353; 929; 3553	86	86
4.65666243217e-07	1.31421361975e-05	Regulation of toll-like receptor signaling pathway	Wikipathways	WP1449	CCL3; CCL4; FOS; NFKBIA; CD14; TNF; IL1B	3553; 7124; 929; 6351; 2353; 6348; 4792	143	143
6.08264537058e-07	1.54499192413e-05	Antigen processing-Cross presentation	Reactome	R-HSA-1236975	CYBB; CD14; CTSS; CD36; CYBA	1536; 1520; 929; 1535; 948	49	49
