p-value	q-value	pathway	source	external_id	members_input_overlap	members_input_overlap_geneids	size	effective_size
2.12875972815e-11	3.3421527732e-09	Generation of second messenger molecules	Reactome	R-HSA-202433	FYB; TRBC1; TRAC; LCK; CD3D; CD3E; CD3G	28755; 3932; 917; 28639; 916; 915; 2533	38	38
8.69800774998e-11	6.82793608373e-09	Translocation of ZAP-70 to Immunological synapse	Reactome	R-HSA-202430	TRBC1; TRAC; LCK; CD3D; CD3E; CD3G	28755; 3932; 917; 28639; 916; 915	24	24
1.89971114225e-10	9.46804668235e-09	Phosphorylation of CD3 and TCR zeta chains	Reactome	R-HSA-202427	TRBC1; TRAC; LCK; CD3D; CD3E; CD3G	28755; 3932; 917; 28639; 916; 915	27	27
2.41224119296e-10	9.46804668235e-09	PD-1 signaling	Reactome	R-HSA-389948	TRBC1; TRAC; LCK; CD3D; CD3E; CD3G	28755; 3932; 917; 28639; 916; 915	28	28
1.69519640959e-09	5.3229167261e-08	TCR signaling	Reactome	R-HSA-202403	FYB; TRBC1; TRAC; LCK; CD3D; CD3E; CD3G	3932; 917; 28639; 916; 915; 2533; 28755	69	69
2.39055687796e-09	6.25529049733e-08	CD4 T cell receptor signaling-ERK cascade	INOH	None	TRBC1; TRAC; LCK; CD3D; CD3E; CD3G	28755; 3932; 917; 28639; 916; 915	40	40
7.50289704172e-09	1.68279262221e-07	Downstream TCR signaling	Reactome	R-HSA-202424	TRBC1; TRAC; LCK; CD3D; CD3E; CD3G	3932; 917; 28639; 916; 915; 28755	48	48
1.3875283019e-08	2.72302429248e-07	CD4 T cell receptor signaling-JNK cascade	INOH	None	TRBC1; TRAC; LCK; CD3D; CD3E; CD3G	28755; 917; 28639; 916; 915; 3932	53	53
5.9933018726e-08	1.04549821555e-06	lck and fyn tyrosine kinases in initiation of tcr activation	BioCarta	tcrapathway	LCK; CD3D; CD3E; CD3G	916; 917; 915; 3932	13	13
1.06663686846e-07	1.67461988348e-06	Costimulation by the CD28 family	Reactome	R-HSA-388841	TRBC1; TRAC; LCK; CD3D; CD3E; CD3G	28755; 3932; 917; 28639; 916; 915	75	74
3.99694129771e-07	5.70472530674e-06	the co-stimulatory signal during t-cell activation	BioCarta	ctla4pathway	LCK; CD3D; CD3E; CD3G	916; 917; 915; 3932	21	20
4.64957633191e-07	5.75727448699e-06	Translation Factors	Wikipathways	WP107	EIF3H; EEF1A1; EEF1D; EIF3E; EEF1B2	1933; 1936; 3646; 1915; 8667	50	50
4.76716995738e-07	5.75727448699e-06	CD4 T cell receptor signaling-NFkB cascade	INOH	None	TRBC1; TRAC; CD3E; CD3D; LCK; CD3G	28755; 917; 916; 3932; 28639; 915	95	95
1.08815388408e-06	1.22028685571e-05	Translation	Reactome	R-HSA-72766	EIF3H; EEF1A1; EEF1D; UBA52; EIF3E; SSR2; EEF1B2	6746; 1933; 3646; 1936; 7311; 8667; 1915	177	175
2.53151670645e-06	2.48859613166e-05	role of mef2d in t-cell apoptosis	BioCarta	mef2dpathway	LCK; CD3D; CD3E; CD3G	917; 916; 915; 3932	31	31
2.53614892399e-06	2.48859613166e-05	TCR signaling in na&#xef;ve CD4+ T cells	PID	tcr_pathway	FYB; CD3E; CD3D; LCK; CD3G	3932; 917; 916; 915; 2533	70	70
2.75644876429e-06	2.54566150584e-05	CD4 T cell receptor signaling	INOH	None	TRBC1; TRAC; CD3E; CD3D; LCK; CD3G	917; 28755; 916; 3932; 28639; 915	128	128
4.68554994818e-06	4.08684078813e-05	Primary immunodeficiency - Homo sapiens (human)	KEGG	path:hsa05340	IL7R; CD3D; CD3E; LCK	915; 916; 3932; 3575	37	36
1.03849458228e-05	8.58124470619e-05	TCR	NetPath	Pathway_TCR	FYB; LCK; CD2; CD3D; CD3E; LDHB; CD3G	917; 914; 3945; 916; 3932; 915; 2533	247	246
1.1611322912e-05	9.01797591788e-05	activation of csk by camp-dependent protein kinase inhibits signaling through the t cell receptor	BioCarta	cskpathway	CD3E; CD3D; LCK; CD3G	3932; 917; 916; 915	45	45
1.20622607819e-05	9.01797591788e-05	Hematopoietic cell lineage - Homo sapiens (human)	KEGG	path:hsa04640	IL7R; CD3D; CD3E; CD2; CD3G	914; 915; 916; 917; 3575	97	96
2.04530379103e-05	0.000145960315996	Th17 cell differentiation - Homo sapiens (human)	KEGG	path:hsa04659	HSP90AA1; CD3G; CD3D; LCK; CD3E	3320; 3932; 915; 916; 917	107	107
2.59806693251e-05	0.000177346308002	t cell receptor signaling pathway	BioCarta	tcrpathway	CD3E; CD3D; LCK; CD3G	3932; 917; 916; 915	55	55
2.79155884356e-05	0.00018261447435	TCR signaling in na&#xef;ve CD8+ T cells	PID	cd8tcrpathway	CD3G; CD3D; LCK; CD3E	3932; 916; 915; 917	56	56
4.7420246982e-05	0.000297799151047	IL12-mediated signaling events	PID	il12_2pathway	CD3E; CD3D; LCK; CD3G	3932; 917; 916; 915	64	64
6.25283547266e-05	0.00037757506508	Measles - Homo sapiens (human)	KEGG	path:hsa05162	EIF3H; HSPA8; CD3D; CD3E; CD3G	3312; 915; 916; 917; 8667	136	135
0.000136171042989	0.00079180939812	IL12 signaling mediated by STAT4	PID	il12_stat4pathway	CD3D; CD3E; CD3G	917; 916; 915	32	32
